999001	617629	412
650659	999998	490
780789	560569	133
617629	690698	145
780789	90099	121
90099	650659	121
999001	401405	250
780789	617629	231
690698	401405	479
401405	999998	762
999001	249259	130
460466	690698	189
249259	401405	130
617629	401405	135
617629	650659	121
617629	640649	231
640649	999998	94
999001	460466	189
401405	999999	222
780789	690698	145
401405	650659	385
640649	999999	27
640649	401405	110
999001	780789	630
617629	560569	132
560569	401405	265
650659	999999	137
